,CV,time,AHT,time24,hour,day,lasthr01
761,170,2018-06-21 18:00:00,560.3235294117648,18:00:00,18,3,1
762,159,2018-06-21 18:30:00,463.4025157232704,18:30:00,18,3,1
763,4,2018-06-21 19:00:00,782.5,19:00:00,19,3,0
764,1,2018-06-21 19:30:00,883.0,19:30:00,19,3,0
765,105,2018-06-22 07:30:00,598.3523809523809,07:30:00,7,4,1
766,230,2018-06-22 08:00:00,588.9478260869565,08:00:00,8,4,1
767,226,2018-06-22 08:30:00,696.7035398230089,08:30:00,8,4,1
768,365,2018-06-22 09:00:00,640.172602739726,09:00:00,9,4,1
769,339,2018-06-22 09:30:00,688.141592920354,09:30:00,9,4,1
770,422,2018-06-22 10:00:00,641.7227488151659,10:00:00,10,4,1
771,304,2018-06-22 10:30:00,659.0559210526316,10:30:00,10,4,1
772,436,2018-06-22 11:30:00,703.6009174311927,11:30:00,11,4,1
773,365,2018-06-22 12:00:00,669.613698630137,12:00:00,12,4,1
774,373,2018-06-22 12:30:00,669.9490616621983,12:30:00,12,4,1
775,391,2018-06-22 13:30:00,668.8030690537084,13:30:00,13,4,1
776,396,2018-06-22 14:30:00,654.6136363636364,14:30:00,14,4,1
777,427,2018-06-22 15:00:00,605.1826697892271,15:00:00,15,4,1
778,359,2018-06-22 15:30:00,729.0194986072423,15:30:00,15,4,1
779,271,2018-06-22 16:30:00,615.490774907749,16:30:00,16,4,1
780,179,2018-06-22 17:30:00,649.5418994413408,17:30:00,17,4,1
781,135,2018-06-22 18:00:00,496.44444444444446,18:00:00,18,4,1
782,86,2018-06-22 18:30:00,406.5232558139535,18:30:00,18,4,1
783,2,2018-06-22 19:00:00,86.5,19:00:00,19,4,0
784,125,2018-06-25 07:30:00,530.872,07:30:00,7,0,1
785,361,2018-06-25 08:00:00,664.0304709141275,08:00:00,8,0,1
786,297,2018-06-25 08:30:00,591.4545454545455,08:30:00,8,0,1
787,478,2018-06-25 09:00:00,640.0083682008368,09:00:00,9,0,1
788,469,2018-06-25 09:30:00,709.7420042643923,09:30:00,9,0,1
789,478,2018-06-25 10:00:00,643.8640167364017,10:00:00,10,0,1
790,582,2018-06-25 10:30:00,669.2147766323025,10:30:00,10,0,1
791,502,2018-06-25 11:30:00,683.98406374502,11:30:00,11,0,1
792,735,2018-06-25 12:00:00,667.6897959183674,12:00:00,12,0,1
793,431,2018-06-25 12:30:00,648.22969837587,12:30:00,12,0,1
794,566,2018-06-25 13:30:00,642.4611307420495,13:30:00,13,0,1
795,533,2018-06-25 14:30:00,700.9812382739212,14:30:00,14,0,1
796,550,2018-06-25 15:00:00,666.1472727272727,15:00:00,15,0,1
797,467,2018-06-25 15:30:00,720.4089935760171,15:30:00,15,0,1
798,353,2018-06-25 16:30:00,713.2039660056657,16:30:00,16,0,1
799,267,2018-06-25 17:30:00,747.9475655430712,17:30:00,17,0,1
800,149,2018-06-25 18:00:00,664.0,18:00:00,18,0,1
801,168,2018-06-25 18:30:00,522.4107142857143,18:30:00,18,0,1
802,3,2018-06-25 19:00:00,808.6666666666666,19:00:00,19,0,0
803,5,2018-06-25 19:30:00,488.8,19:30:00,19,0,0
804,151,2018-06-26 07:30:00,517.5894039735099,07:30:00,7,1,1
805,303,2018-06-26 08:00:00,626.6303630363036,08:00:00,8,1,1
806,285,2018-06-26 08:30:00,629.301754385965,08:30:00,8,1,1
807,445,2018-06-26 09:00:00,688.3325842696629,09:00:00,9,1,1
808,479,2018-06-26 09:30:00,685.0020876826723,09:30:00,9,1,1
809,453,2018-06-26 10:00:00,712.0596026490066,10:00:00,10,1,1
810,480,2018-06-26 10:30:00,623.5020833333333,10:30:00,10,1,1
811,510,2018-06-26 11:30:00,738.0980392156863,11:30:00,11,1,1
812,495,2018-06-26 12:00:00,703.420202020202,12:00:00,12,1,1
813,464,2018-06-26 12:30:00,676.4827586206897,12:30:00,12,1,1
814,448,2018-06-26 13:30:00,665.7611607142857,13:30:00,13,1,1
815,512,2018-06-26 14:30:00,674.9296875,14:30:00,14,1,1
816,455,2018-06-26 15:00:00,687.0241758241758,15:00:00,15,1,1
817,427,2018-06-26 15:30:00,676.3419203747072,15:30:00,15,1,1
818,380,2018-06-26 16:30:00,738.8526315789474,16:30:00,16,1,1
819,252,2018-06-26 17:30:00,634.6984126984127,17:30:00,17,1,1
820,158,2018-06-26 18:00:00,662.1392405063291,18:00:00,18,1,1
821,169,2018-06-26 18:30:00,535.5443786982248,18:30:00,18,1,1
822,3,2018-06-26 19:00:00,1023.0,19:00:00,19,1,0
823,97,2018-06-27 07:30:00,562.0721649484536,07:30:00,7,2,1
824,243,2018-06-27 08:00:00,636.1316872427983,08:00:00,8,2,1
825,273,2018-06-27 08:30:00,672.2930402930403,08:30:00,8,2,1
826,384,2018-06-27 09:00:00,633.078125,09:00:00,9,2,1
827,377,2018-06-27 09:30:00,728.2254641909815,09:30:00,9,2,1
828,390,2018-06-27 10:00:00,715.1666666666666,10:00:00,10,2,1
829,395,2018-06-27 10:30:00,694.2911392405064,10:30:00,10,2,1
830,457,2018-06-27 11:30:00,687.3960612691466,11:30:00,11,2,1
831,434,2018-06-27 12:00:00,672.9562211981566,12:00:00,12,2,1
832,408,2018-06-27 12:30:00,706.6617647058823,12:30:00,12,2,1
833,431,2018-06-27 13:30:00,699.2807424593967,13:30:00,13,2,1
834,458,2018-06-27 14:30:00,666.0262008733624,14:30:00,14,2,1
835,413,2018-06-27 15:00:00,692.2784503631962,15:00:00,15,2,1
836,357,2018-06-27 15:30:00,693.1904761904761,15:30:00,15,2,1
837,332,2018-06-27 16:30:00,682.1596385542168,16:30:00,16,2,1
838,203,2018-06-27 17:30:00,678.6256157635468,17:30:00,17,2,1
839,101,2018-06-27 18:00:00,504.56435643564356,18:00:00,18,2,1
840,98,2018-06-27 18:30:00,382.265306122449,18:30:00,18,2,1
841,1,2018-06-27 19:00:00,437.0,19:00:00,19,2,0
842,1,2018-06-27 19:30:00,198.0,19:30:00,19,2,0
843,103,2018-06-28 07:30:00,527.2621359223301,07:30:00,7,3,1
844,240,2018-06-28 08:00:00,542.0791666666667,08:00:00,8,3,1
845,274,2018-06-28 08:30:00,609.051094890511,08:30:00,8,3,1
846,440,2018-06-28 09:00:00,668.7954545454545,09:00:00,9,3,1
847,411,2018-06-28 09:30:00,675.1824817518249,09:30:00,9,3,1
848,448,2018-06-28 10:00:00,670.3236607142857,10:00:00,10,3,1
849,369,2018-06-28 10:30:00,606.3333333333334,10:30:00,10,3,1
850,548,2018-06-28 11:30:00,622.5656934306569,11:30:00,11,3,1
851,474,2018-06-28 12:00:00,729.282700421941,12:00:00,12,3,1
852,495,2018-06-28 12:30:00,663.4040404040404,12:30:00,12,3,1
853,449,2018-06-28 13:30:00,632.3028953229399,13:30:00,13,3,1
854,444,2018-06-28 14:30:00,654.4211711711712,14:30:00,14,3,1
855,424,2018-06-28 15:00:00,701.5283018867924,15:00:00,15,3,1
856,412,2018-06-28 15:30:00,639.502427184466,15:30:00,15,3,1
857,333,2018-06-28 16:30:00,717.0840840840841,16:30:00,16,3,1
858,260,2018-06-28 17:30:00,677.4884615384616,17:30:00,17,3,1
859,158,2018-06-28 18:00:00,668.8291139240506,18:00:00,18,3,1
860,123,2018-06-28 18:30:00,531.1219512195122,18:30:00,18,3,1
861,3,2018-06-28 19:00:00,426.3333333333333,19:00:00,19,3,0
862,3,2018-06-28 19:30:00,363.6666666666667,19:30:00,19,3,0
863,123,2018-06-29 07:30:00,450.9512195121951,07:30:00,7,4,1
864,273,2018-06-29 08:00:00,666.003663003663,08:00:00,8,4,1
865,330,2018-06-29 08:30:00,671.530303030303,08:30:00,8,4,1
866,409,2018-06-29 09:00:00,691.1075794621026,09:00:00,9,4,1
867,421,2018-06-29 09:30:00,761.7482185273159,09:30:00,9,4,1
868,378,2018-06-29 10:00:00,705.7513227513227,10:00:00,10,4,1
869,373,2018-06-29 10:30:00,744.5469168900804,10:30:00,10,4,1
870,470,2018-06-29 11:30:00,731.6021276595744,11:30:00,11,4,1
871,424,2018-06-29 12:00:00,721.0259433962265,12:00:00,12,4,1
872,422,2018-06-29 12:30:00,676.218009478673,12:30:00,12,4,1
873,450,2018-06-29 13:30:00,730.6911111111111,13:30:00,13,4,1
874,416,2018-06-29 14:30:00,729.2788461538462,14:30:00,14,4,1
875,391,2018-06-29 15:00:00,675.0153452685422,15:00:00,15,4,1
876,373,2018-06-29 15:30:00,667.7184986595174,15:30:00,15,4,1
877,288,2018-06-29 16:30:00,731.1944444444445,16:30:00,16,4,1
878,209,2018-06-29 17:30:00,680.1578947368421,17:30:00,17,4,1
879,107,2018-06-29 18:00:00,700.9532710280374,18:00:00,18,4,1
880,91,2018-06-29 18:30:00,471.8241758241758,18:30:00,18,4,1
881,2,2018-06-29 19:00:00,246.5,19:00:00,19,4,0
882,144,2018-07-02 07:30:00,613.9375,07:30:00,7,0,1
883,346,2018-07-02 08:00:00,727.0346820809249,08:00:00,8,0,1
884,305,2018-07-02 08:30:00,679.6196721311476,08:30:00,8,0,1
885,458,2018-07-02 09:00:00,690.6353711790393,09:00:00,9,0,1
886,484,2018-07-02 09:30:00,727.3760330578513,09:30:00,9,0,1
887,451,2018-07-02 10:00:00,719.7028824833703,10:00:00,10,0,1
888,491,2018-07-02 10:30:00,652.0590631364562,10:30:00,10,0,1
889,566,2018-07-02 11:30:00,743.3268551236749,11:30:00,11,0,1
890,500,2018-07-02 12:00:00,718.614,12:00:00,12,0,1
891,497,2018-07-02 12:30:00,681.9235412474849,12:30:00,12,0,1
892,544,2018-07-02 13:30:00,686.7830882352941,13:30:00,13,0,1
893,456,2018-07-02 14:30:00,690.7697368421053,14:30:00,14,0,1
894,493,2018-07-02 15:00:00,723.2860040567952,15:00:00,15,0,1
895,462,2018-07-02 15:30:00,742.6125541125541,15:30:00,15,0,1
896,414,2018-07-02 16:30:00,663.3381642512078,16:30:00,16,0,1
897,290,2018-07-02 17:30:00,702.2689655172413,17:30:00,17,0,1
898,167,2018-07-02 18:00:00,737.6407185628742,18:00:00,18,0,1
899,208,2018-07-02 18:30:00,539.7451923076923,18:30:00,18,0,1
900,2,2018-07-02 19:00:00,349.0,19:00:00,19,0,0
901,2,2018-07-02 19:30:00,2378.0,19:30:00,19,0,0
902,113,2018-07-03 07:30:00,487.91150442477874,07:30:00,7,1,1
903,266,2018-07-03 08:00:00,653.5451127819549,08:00:00,8,1,1
904,287,2018-07-03 08:30:00,559.2926829268292,08:30:00,8,1,1
905,510,2018-07-03 09:00:00,680.1450980392157,09:00:00,9,1,1
906,458,2018-07-03 09:30:00,728.9541484716157,09:30:00,9,1,1
907,367,2018-07-03 10:00:00,727.2506811989101,10:00:00,10,1,1
908,478,2018-07-03 10:30:00,670.8974895397489,10:30:00,10,1,1
909,525,2018-07-03 11:30:00,672.8228571428572,11:30:00,11,1,1
910,454,2018-07-03 12:00:00,665.8039647577092,12:00:00,12,1,1
911,439,2018-07-03 12:30:00,700.9271070615034,12:30:00,12,1,1
912,493,2018-07-03 13:30:00,633.5983772819473,13:30:00,13,1,1
913,452,2018-07-03 14:30:00,653.4026548672566,14:30:00,14,1,1
914,450,2018-07-03 15:00:00,640.0022222222223,15:00:00,15,1,1
915,435,2018-07-03 15:30:00,637.2275862068966,15:30:00,15,1,1
916,328,2018-07-03 16:30:00,641.7378048780488,16:30:00,16,1,1
917,209,2018-07-03 17:30:00,736.0622009569378,17:30:00,17,1,1
918,157,2018-07-03 18:00:00,644.2929936305733,18:00:00,18,1,1
919,126,2018-07-03 18:30:00,534.5952380952381,18:30:00,18,1,1
920,5,2018-07-03 19:00:00,838.8,19:00:00,19,1,0
921,1,2018-07-03 19:30:00,809.0,19:30:00,19,1,0
922,132,2018-07-05 07:30:00,533.9848484848485,07:30:00,7,3,1
923,301,2018-07-05 08:00:00,604.3820598006645,08:00:00,8,3,1
924,312,2018-07-05 08:30:00,707.4967948717949,08:30:00,8,3,1
925,451,2018-07-05 09:00:00,656.7250554323725,09:00:00,9,3,1
926,408,2018-07-05 09:30:00,727.0637254901961,09:30:00,9,3,1
927,440,2018-07-05 10:00:00,686.65,10:00:00,10,3,1
928,462,2018-07-05 10:30:00,665.1017316017316,10:30:00,10,3,1
929,569,2018-07-05 11:30:00,704.5166959578207,11:30:00,11,3,1
930,500,2018-07-05 12:00:00,693.724,12:00:00,12,3,1
931,516,2018-07-05 12:30:00,672.8682170542636,12:30:00,12,3,1
932,526,2018-07-05 13:30:00,676.5950570342205,13:30:00,13,3,1
933,522,2018-07-05 14:30:00,737.7777777777778,14:30:00,14,3,1
934,462,2018-07-05 15:00:00,684.004329004329,15:00:00,15,3,1
935,461,2018-07-05 15:30:00,726.1279826464208,15:30:00,15,3,1
936,283,2018-07-05 16:30:00,662.791519434629,16:30:00,16,3,1
937,302,2018-07-05 17:30:00,714.4735099337748,17:30:00,17,3,1
938,174,2018-07-05 18:00:00,581.4597701149426,18:00:00,18,3,1
939,143,2018-07-05 18:30:00,557.951048951049,18:30:00,18,3,1
940,1,2018-07-05 19:00:00,2.0,19:00:00,19,3,0
941,1,2018-07-05 19:30:00,7.0,19:30:00,19,3,0
942,115,2018-07-06 07:30:00,605.8434782608696,07:30:00,7,4,1
943,263,2018-07-06 08:00:00,621.4980988593156,08:00:00,8,4,1
944,280,2018-07-06 08:30:00,581.6892857142857,08:30:00,8,4,1
945,385,2018-07-06 09:00:00,693.6779220779221,09:00:00,9,4,1
946,374,2018-07-06 09:30:00,684.1497326203208,09:30:00,9,4,1
947,443,2018-07-06 10:00:00,670.8374717832957,10:00:00,10,4,1
948,414,2018-07-06 10:30:00,683.0942028985507,10:30:00,10,4,1
949,482,2018-07-06 11:30:00,724.4626556016598,11:30:00,11,4,1
950,466,2018-07-06 12:00:00,721.1330472103004,12:00:00,12,4,1
951,412,2018-07-06 12:30:00,682.5121359223301,12:30:00,12,4,1
952,397,2018-07-06 13:30:00,619.9244332493703,13:30:00,13,4,1
953,464,2018-07-06 14:30:00,714.6637931034483,14:30:00,14,4,1
954,406,2018-07-06 15:00:00,647.7857142857143,15:00:00,15,4,1
955,361,2018-07-06 15:30:00,688.6759002770083,15:30:00,15,4,1
956,249,2018-07-06 16:30:00,701.5863453815261,16:30:00,16,4,1
957,234,2018-07-06 17:30:00,589.8119658119658,17:30:00,17,4,1
958,112,2018-07-06 18:00:00,534.8214285714286,18:00:00,18,4,1
959,99,2018-07-06 18:30:00,546.7878787878788,18:30:00,18,4,1
960,3,2018-07-06 19:00:00,795.6666666666666,19:00:00,19,4,0
961,4,2018-07-06 19:30:00,610.5,19:30:00,19,4,0
962,155,2018-07-09 07:30:00,575.6967741935484,07:30:00,7,0,1
963,302,2018-07-09 08:00:00,565.3973509933775,08:00:00,8,0,1
964,367,2018-07-09 08:30:00,608.174386920981,08:30:00,8,0,1
965,499,2018-07-09 09:00:00,680.2945891783567,09:00:00,9,0,1
966,492,2018-07-09 09:30:00,628.3617886178862,09:30:00,9,0,1
967,571,2018-07-09 10:00:00,626.0718038528896,10:00:00,10,0,1
968,585,2018-07-09 10:30:00,607.9418803418804,10:30:00,10,0,1
969,662,2018-07-09 11:30:00,578.1767371601209,11:30:00,11,0,1
970,650,2018-07-09 12:00:00,602.7630769230769,12:00:00,12,0,1
971,596,2018-07-09 12:30:00,593.7181208053692,12:30:00,12,0,1
972,578,2018-07-09 13:30:00,608.8685121107267,13:30:00,13,0,1
973,640,2018-07-09 14:30:00,609.2359375,14:30:00,14,0,1
974,582,2018-07-09 15:00:00,653.4209621993127,15:00:00,15,0,1
975,521,2018-07-09 15:30:00,667.5681381957774,15:30:00,15,0,1
976,474,2018-07-09 16:30:00,727.132911392405,16:30:00,16,0,1
977,291,2018-07-09 17:30:00,665.7835051546392,17:30:00,17,0,1
978,141,2018-07-09 18:00:00,595.2624113475177,18:00:00,18,0,1
979,124,2018-07-09 18:30:00,467.71774193548384,18:30:00,18,0,1
980,8,2018-07-09 19:00:00,210.5,19:00:00,19,0,0
981,2,2018-07-09 19:30:00,108.0,19:30:00,19,0,0
982,79,2018-07-10 07:30:00,551.3037974683544,07:30:00,7,1,1
983,246,2018-07-10 08:00:00,631.0325203252032,08:00:00,8,1,1
984,318,2018-07-10 08:30:00,642.7327044025158,08:30:00,8,1,1
985,388,2018-07-10 09:00:00,618.4742268041238,09:00:00,9,1,1
986,430,2018-07-10 09:30:00,664.9255813953488,09:30:00,9,1,1
987,448,2018-07-10 10:00:00,590.9754464285714,10:00:00,10,1,1
988,442,2018-07-10 10:30:00,594.8144796380091,10:30:00,10,1,1
989,479,2018-07-10 11:30:00,660.419624217119,11:30:00,11,1,1
990,424,2018-07-10 12:00:00,600.1061320754717,12:00:00,12,1,1
991,427,2018-07-10 12:30:00,615.4028103044496,12:30:00,12,1,1
992,529,2018-07-10 13:30:00,614.82797731569,13:30:00,13,1,1
993,497,2018-07-10 14:30:00,628.9114688128773,14:30:00,14,1,1
994,460,2018-07-10 15:00:00,647.841304347826,15:00:00,15,1,1
995,534,2018-07-10 15:30:00,611.058052434457,15:30:00,15,1,1
996,378,2018-07-10 16:30:00,682.2962962962963,16:30:00,16,1,1
997,294,2018-07-10 17:30:00,656.8775510204082,17:30:00,17,1,1
998,196,2018-07-10 18:00:00,694.219387755102,18:00:00,18,1,1
999,152,2018-07-10 18:30:00,605.9605263157895,18:30:00,18,1,1
1000,4,2018-07-10 19:00:00,308.0,19:00:00,19,1,0
1001,2,2018-07-10 19:30:00,799.0,19:30:00,19,1,0
1002,99,2018-07-11 07:30:00,446.8484848484849,07:30:00,7,2,1
1003,245,2018-07-11 08:00:00,515.7673469387755,08:00:00,8,2,1
1004,312,2018-07-11 08:30:00,620.3910256410256,08:30:00,8,2,1
1005,401,2018-07-11 09:00:00,677.1770573566084,09:00:00,9,2,1
1006,300,2018-07-11 09:30:00,719.3166666666667,09:30:00,9,2,1
1007,403,2018-07-11 10:00:00,624.4466501240695,10:00:00,10,2,1
1008,361,2018-07-11 10:30:00,637.3518005540167,10:30:00,10,2,1
1009,419,2018-07-11 11:30:00,670.6634844868735,11:30:00,11,2,1
1010,558,2018-07-11 12:00:00,649.1881720430108,12:00:00,12,2,1
1011,483,2018-07-11 12:30:00,605.8819875776397,12:30:00,12,2,1
1012,438,2018-07-11 13:30:00,632.9269406392694,13:30:00,13,2,1
1013,460,2018-07-11 14:30:00,589.8978260869566,14:30:00,14,2,1
1014,475,2018-07-11 15:00:00,374.2821052631579,15:00:00,15,2,1
1015,344,2018-07-11 15:30:00,395.1046511627907,15:30:00,15,2,1
1016,399,2018-07-11 16:30:00,677.6290726817043,16:30:00,16,2,1
1017,261,2018-07-11 17:30:00,735.4444444444445,17:30:00,17,2,1
1018,151,2018-07-11 18:00:00,634.3112582781457,18:00:00,18,2,1
1019,96,2018-07-11 18:30:00,568.5,18:30:00,18,2,1
1020,6,2018-07-11 19:00:00,364.5,19:00:00,19,2,0
1021,3,2018-07-11 19:30:00,329.0,19:30:00,19,2,0
1022,83,2018-07-12 07:30:00,502.43373493975906,07:30:00,7,3,1
1023,219,2018-07-12 08:00:00,571.4748858447489,08:00:00,8,3,1
1024,248,2018-07-12 08:30:00,584.5725806451613,08:30:00,8,3,1
1025,349,2018-07-12 09:00:00,681.9140401146132,09:00:00,9,3,1
1026,357,2018-07-12 09:30:00,611.9243697478992,09:30:00,9,3,1
1027,352,2018-07-12 10:00:00,677.7130681818181,10:00:00,10,3,1
1028,354,2018-07-12 10:30:00,692.3898305084746,10:30:00,10,3,1
1029,425,2018-07-12 11:30:00,701.7035294117647,11:30:00,11,3,1
1030,438,2018-07-12 12:00:00,628.1369863013699,12:00:00,12,3,1
1031,454,2018-07-12 12:30:00,643.9603524229075,12:30:00,12,3,1
1032,413,2018-07-12 13:30:00,649.0,13:30:00,13,3,1
1033,445,2018-07-12 14:30:00,636.3078651685394,14:30:00,14,3,1
1034,469,2018-07-12 15:00:00,702.0660980810235,15:00:00,15,3,1
1035,361,2018-07-12 15:30:00,677.5096952908588,15:30:00,15,3,1
1036,336,2018-07-12 16:30:00,635.6607142857143,16:30:00,16,3,1
1037,234,2018-07-12 17:30:00,706.4188034188035,17:30:00,17,3,1
1038,167,2018-07-12 18:00:00,590.9401197604791,18:00:00,18,3,1
1039,96,2018-07-12 18:30:00,530.5520833333334,18:30:00,18,3,1
1040,3,2018-07-12 19:30:00,239.33333333333334,19:30:00,19,3,0
1041,114,2018-07-13 07:30:00,513.2017543859649,07:30:00,7,4,1
1042,224,2018-07-13 08:00:00,627.3973214285714,08:00:00,8,4,1
1043,244,2018-07-13 08:30:00,630.7786885245902,08:30:00,8,4,1
1044,344,2018-07-13 09:00:00,668.7906976744187,09:00:00,9,4,1
1045,317,2018-07-13 09:30:00,690.2618296529969,09:30:00,9,4,1
1046,384,2018-07-13 10:00:00,689.7838541666666,10:00:00,10,4,1
1047,386,2018-07-13 10:30:00,654.8419689119171,10:30:00,10,4,1
1048,484,2018-07-13 11:30:00,661.7541322314049,11:30:00,11,4,1
1049,413,2018-07-13 12:00:00,685.0096852300242,12:00:00,12,4,1
1050,364,2018-07-13 12:30:00,693.4120879120879,12:30:00,12,4,1
1051,493,2018-07-13 13:30:00,653.1217038539554,13:30:00,13,4,1
1052,394,2018-07-13 14:30:00,693.2233502538071,14:30:00,14,4,1
1053,402,2018-07-13 15:00:00,668.776119402985,15:00:00,15,4,1
1054,349,2018-07-13 15:30:00,712.461318051576,15:30:00,15,4,1
1055,328,2018-07-13 16:30:00,642.4146341463414,16:30:00,16,4,1
1056,205,2018-07-13 17:30:00,628.7073170731708,17:30:00,17,4,1
1057,131,2018-07-13 18:00:00,534.5190839694657,18:00:00,18,4,1
1058,117,2018-07-13 18:30:00,495.5811965811966,18:30:00,18,4,1
1059,2,2018-07-13 19:00:00,386.0,19:00:00,19,4,0
1060,143,2018-07-16 07:00:00,559.1048951048951,07:00:00,7,0,1
1061,179,2018-07-16 07:30:00,579.2625698324023,07:30:00,7,0,1
1062,332,2018-07-16 08:00:00,573.9969879518072,08:00:00,8,0,1
1063,348,2018-07-16 08:30:00,605.6666666666666,08:30:00,8,0,1
1064,503,2018-07-16 09:00:00,622.7256461232604,09:00:00,9,0,1
1065,362,2018-07-16 09:30:00,648.817679558011,09:30:00,9,0,1
1066,579,2018-07-16 10:00:00,686.5423143350605,10:00:00,10,0,1
1067,518,2018-07-16 10:30:00,672.550193050193,10:30:00,10,0,1
1068,551,2018-07-16 11:00:00,626.9637023593466,11:00:00,11,0,1
1069,487,2018-07-16 11:30:00,614.8398357289527,11:30:00,11,0,1
1070,597,2018-07-16 12:00:00,615.7621440536013,12:00:00,12,0,1
1071,629,2018-07-16 12:30:00,589.066772655008,12:30:00,12,0,1
1072,620,2018-07-16 13:00:00,702.1322580645161,13:00:00,13,0,1
1073,559,2018-07-16 13:30:00,659.5849731663685,13:30:00,13,0,1
1074,466,2018-07-16 14:00:00,668.4592274678112,14:00:00,14,0,1
1075,630,2018-07-16 14:30:00,701.668253968254,14:30:00,14,0,1
1076,471,2018-07-16 15:00:00,687.8471337579617,15:00:00,15,0,1
1077,459,2018-07-16 15:30:00,691.7581699346405,15:30:00,15,0,1
1078,411,2018-07-16 16:00:00,676.749391727494,16:00:00,16,0,1
1079,387,2018-07-16 16:30:00,625.6692506459948,16:30:00,16,0,1
1080,362,2018-07-16 17:00:00,638.7375690607735,17:00:00,17,0,1
1081,324,2018-07-16 17:30:00,612.4598765432099,17:30:00,17,0,1
1082,159,2018-07-16 18:00:00,667.6792452830189,18:00:00,18,0,1
1083,164,2018-07-16 18:30:00,564.5060975609756,18:30:00,18,0,1
1084,3,2018-07-16 19:00:00,493.0,19:00:00,19,0,0
1085,1,2018-07-16 19:30:00,398.0,19:30:00,19,0,0
1086,129,2018-07-17 07:00:00,568.4263565891473,07:00:00,7,1,1
1087,154,2018-07-17 07:30:00,534.8376623376623,07:30:00,7,1,1
1088,272,2018-07-17 08:00:00,693.1323529411765,08:00:00,8,1,1
1089,254,2018-07-17 08:30:00,612.8779527559055,08:30:00,8,1,1
1090,420,2018-07-17 09:00:00,642.3809523809524,09:00:00,9,1,1
1091,397,2018-07-17 09:30:00,609.6045340050377,09:30:00,9,1,1
1092,449,2018-07-17 10:00:00,630.1380846325167,10:00:00,10,1,1
1093,456,2018-07-17 10:30:00,604.25,10:30:00,10,1,1
1094,479,2018-07-17 11:00:00,667.4175365344468,11:00:00,11,1,1
1095,497,2018-07-17 11:30:00,633.251509054326,11:30:00,11,1,1
1096,505,2018-07-17 12:00:00,622.1029702970297,12:00:00,12,1,1
1097,518,2018-07-17 12:30:00,697.4787644787644,12:30:00,12,1,1
1098,442,2018-07-17 13:00:00,654.7918552036199,13:00:00,13,1,1
1099,444,2018-07-17 13:30:00,673.7094594594595,13:30:00,13,1,1
1100,458,2018-07-17 14:00:00,677.8864628820961,14:00:00,14,1,1
1101,437,2018-07-17 14:30:00,611.8878718535469,14:30:00,14,1,1
1102,507,2018-07-17 15:00:00,577.7159763313609,15:00:00,15,1,1
1103,460,2018-07-17 15:30:00,600.1804347826087,15:30:00,15,1,1
1104,459,2018-07-17 16:00:00,612.8278867102397,16:00:00,16,1,1
1105,421,2018-07-17 16:30:00,610.6935866983373,16:30:00,16,1,1
1106,313,2018-07-17 17:00:00,618.8945686900959,17:00:00,17,1,1
1107,271,2018-07-17 17:30:00,667.8081180811809,17:30:00,17,1,1
1108,211,2018-07-17 18:00:00,527.260663507109,18:00:00,18,1,1
1109,143,2018-07-17 18:30:00,492.6293706293706,18:30:00,18,1,1
1110,1,2018-07-17 19:30:00,343.0,19:30:00,19,1,0
1111,95,2018-07-18 07:00:00,612.8315789473684,07:00:00,7,2,1
1112,128,2018-07-18 07:30:00,609.5703125,07:30:00,7,2,1
1113,230,2018-07-18 08:00:00,568.3086956521739,08:00:00,8,2,1
1114,288,2018-07-18 08:30:00,625.65625,08:30:00,8,2,1
1115,410,2018-07-18 09:00:00,628.5195121951219,09:00:00,9,2,1
1116,369,2018-07-18 09:30:00,617.189701897019,09:30:00,9,2,1
1117,437,2018-07-18 10:00:00,644.350114416476,10:00:00,10,2,1
1118,429,2018-07-18 10:30:00,655.7925407925408,10:30:00,10,2,1
1119,447,2018-07-18 11:00:00,611.5257270693512,11:00:00,11,2,1
1120,412,2018-07-18 11:30:00,613.7281553398059,11:30:00,11,2,1
1121,515,2018-07-18 12:00:00,644.726213592233,12:00:00,12,2,1
1122,455,2018-07-18 12:30:00,695.1120879120879,12:30:00,12,2,1
1123,433,2018-07-18 13:00:00,637.8568129330254,13:00:00,13,2,1
1124,436,2018-07-18 13:30:00,680.144495412844,13:30:00,13,2,1
1125,486,2018-07-18 14:00:00,646.0679012345679,14:00:00,14,2,1
1126,454,2018-07-18 14:30:00,611.5044052863436,14:30:00,14,2,1
1127,483,2018-07-18 15:00:00,636.8095238095239,15:00:00,15,2,1
1128,440,2018-07-18 15:30:00,618.525,15:30:00,15,2,1
1129,343,2018-07-18 16:00:00,593.1137026239068,16:00:00,16,2,1
1130,300,2018-07-18 16:30:00,762.99,16:30:00,16,2,1
1131,257,2018-07-18 17:00:00,649.9143968871596,17:00:00,17,2,1
1132,207,2018-07-18 17:30:00,677.2753623188406,17:30:00,17,2,1
1133,152,2018-07-18 18:00:00,667.6118421052631,18:00:00,18,2,1
1134,134,2018-07-18 18:30:00,532.320895522388,18:30:00,18,2,1
1135,4,2018-07-18 19:00:00,387.75,19:00:00,19,2,0
1136,3,2018-07-18 19:30:00,146.66666666666666,19:30:00,19,2,0
1137,72,2018-07-19 07:00:00,474.0,07:00:00,7,3,1
1138,74,2018-07-19 07:30:00,580.4864864864865,07:30:00,7,3,1
1139,194,2018-07-19 08:00:00,576.3298969072165,08:00:00,8,3,1
